,adj_close,volume,lag_1,lag_2,lag_3,lag_5,lag_10,ret_1,ret_5,ma_5,std_5,ma_10,std_10,ma_20,std_20,ma_50,std_50,rsi_14,macd,macd_diff,target
2016-03-14,46.89048767089844,24083600.0,46.802303314208984,45.90276336669922,46.599449157714844,45.00322341918945,44.87093734741211,0.001884188393409314,0.04193620163893086,46.3489990234375,0.5913880107262313,46.18672904968262,0.6070082257663514,45.889970207214354,0.6383324452607665,45.55671558380127,1.1702775452660987,56.43274694259498,0.2550678737644887,0.14247441646660478,47.260887145996094
2016-03-15,47.260887145996094,21104800.0,46.89048767089844,46.802303314208984,45.90276336669922,45.549991607666016,46.37016677856445,0.007899245529227716,0.03756083103299934,46.69117813110351,0.5016606188233673,46.27580108642578,0.6957776475550247,46.00020771026611,0.6760172583622723,45.53788608551025,1.1338480178175518,58.31815012110845,0.3291224337221621,0.17322318113942253,47.931114196777344
2016-03-16,47.931114196777344,31691700.0,47.260887145996094,46.89048767089844,46.802303314208984,46.599449157714844,46.69646453857422,0.014181431861632676,0.028576840781003865,46.95751113891602,0.7384128914537683,46.39926605224609,0.8671554127665582,46.08531017303467,0.8017796974786364,45.549973487854004,1.1563063789033508,61.55979905087353,0.4368571108599042,0.2247662866217317,48.204498291015625
2016-03-17,48.204498291015625,28223900.0,47.931114196777344,47.260887145996094,46.89048767089844,45.90276336669922,46.167327880859375,0.005703687444358785,0.05014371152186947,47.4178581237793,0.6252802881912404,46.60298309326172,1.0305170429103427,46.194223976135255,0.9308848520185661,45.60045146942139,1.2156900717095318,62.82964680757126,0.5380946105981081,0.2608030290879485,47.172691345214844
2016-03-18,47.172691345214844,67625500.0,48.204498291015625,47.931114196777344,47.260887145996094,46.802303314208984,45.88511276245117,-0.021404785494740675,0.00791388467612908,47.49193572998047,0.551738915209479,46.731740951538086,1.0111122699155715,46.267862701416014,0.9478227448248474,45.62749134063721,1.2355622303491065,55.392190404638306,0.5289702217183105,0.20134291216652067,47.498992919921875
