,adj_close,volume,lag_1,lag_2,lag_3,lag_5,lag_10,ret_1,ret_5,ma_5,std_5,ma_10,std_10,ma_20,std_20,ma_50,std_50,rsi_14,macd,macd_diff,target
2016-03-14,23.24050521850586,100304400.0,23.18155860900879,22.93446922302246,22.923137664794922,23.093154907226562,21.918888092041016,0.0025428233921320764,0.00638069210860337,23.036480331420897,0.1611021312116858,23.026505279541016,0.1843950407557285,22.45218095779419,0.6177470905773289,22.10750514984131,0.6271863954359642,63.26967843694438,0.3368599878260561,0.0913927223031561,23.707489013671875
2016-03-15,23.707489013671875,160270800.0,23.24050521850586,23.18155860900879,22.93446922302246,22.90273094177246,22.789384841918945,0.0200935302729206,0.03513808348643743,23.19743194580078,0.3188464474834242,23.11831569671631,0.26441444671648495,22.542177772521974,0.66363463925572,22.118496627807616,0.6503581838204333,68.40848829902274,0.3820790356358863,0.109289416090389,24.02259635925293
2016-03-16,24.02259635925293,153214000.0,23.707489013671875,23.24050521850586,23.18155860900879,22.923137664794922,22.839256286621094,0.01329146859034025,0.047962836088819794,23.417323684692384,0.43890468804816973,23.23664970397949,0.36954250788671006,22.631154441833495,0.7366939066212503,22.14485408782959,0.6994534428763162,71.32389641986106,0.4382896558108982,0.13240002901232067,23.984054565429688
2016-03-17,23.984054565429688,137682800.0,24.02259635925293,23.707489013671875,23.24050521850586,22.93446922302246,23.009275436401367,-0.0016043975116951659,0.04576453600040642,23.62724075317383,0.3994555302502881,23.334127616882324,0.42699863655006726,22.739286708831788,0.7695672062808039,22.189605674743653,0.7436306174673961,70.46730310296135,0.47426000252837497,0.13469630058383797,24.01125717163086
2016-03-18,24.01125717163086,176820800.0,23.984054565429688,24.02259635925293,23.707489013671875,23.18155860900879,23.351579666137695,0.0011341954767056794,0.03579131915226941,23.793180465698242,0.33519210075856043,23.40009536743164,0.47791595487373967,22.851272678375246,0.784152030695536,22.23260139465332,0.7852550423715461,70.73445576128975,0.4992072341831495,0.12771482579089,24.00899314880371
